1726918472.15314627,2332,560090.15314627,22.30468496,114.18090426,17.57955859,165.27582646,6.27896775,-17.35922731,-10.23117958,11.46590013,10.15657524,-0.00011309,-0.02038911,-0.00557894
1726918472.55351830,2332,560090.55351830,22.30468491,114.18090430,17.58154545,165.30668339,6.24244803,-17.40311770,-10.22731396,11.46062087,10.15856211,-0.00065915,-0.02007881,-0.00517251
1726918472.95385289,2332,560090.95385289,22.30468484,114.18090427,17.57970997,165.29723011,6.23933067,-17.31141203,-10.23029412,11.45196418,10.15672665,-0.00374050,-0.02099261,-0.00863007
1726918473.35421705,2332,560091.35421705,22.30468467,114.18090416,17.57287893,165.26749795,6.32139451,-17.36313814,-10.24117918,11.43371606,10.14989563,-0.03351095,-0.12904203,-0.03489066
1726918473.75457168,2332,560091.75457168,22.30468418,114.18090397,17.55554033,165.32387272,6.52030385,-17.44377990,-10.26149605,11.37929213,10.13255709,-0.03633981,-0.63323402,-0.19555568
1726918474.15490746,2332,560092.15490746,22.30468247,114.18090368,17.49597913,165.50317498,6.03047495,-18.03623851,-10.29079393,11.18967746,10.07299618,0.00038480,0.03306764,0.00921766
1726918474.55544472,2332,560092.55544472,22.30468250,114.18090375,17.49965318,165.48108551,5.98487763,-18.01312074,-10.28375637,11.19320847,10.07667023,0.00226710,0.01813460,0.00687616
1726918474.95564079,2332,560092.95564079,22.30468262,114.18090376,17.49994912,165.46316624,5.96431043,-18.14575241,-10.28267300,11.20627198,10.07696615,-0.00132829,0.00283127,0.00605598
1726918475.35596991,2332,560093.35596991,22.30468268,114.18090373,17.50308346,165.48285465,5.94803526,-18.04380309,-10.28534469,11.21286503,10.08010048,-0.00660363,-0.01993980,-0.00141258
1726918475.75632238,2332,560093.75632238,22.30468265,114.18090375,17.50967103,165.48902070,5.98566111,-18.12748971,-10.28397065,11.20963560,10.08668806,-0.01755098,-0.04858003,-0.01213819
1726918476.15670776,2332,560094.15670776,22.30468247,114.18090369,17.50871295,165.50377498,6.01511188,-18.18853206,-10.29007127,11.19049482,10.08573000,-0.02576019,-0.06787455,-0.02007772
1726918476.55704904,2332,560094.55704904,22.30468202,114.18090349,17.49260513,165.50560680,6.00727119,-18.14988942,-10.31036412,11.14031956,10.06962224,-0.14719891,-0.48290666,-0.16170646
1726918476.95739770,2332,560094.95739770,22.30468081,114.18090317,17.44502910,165.41340083,6.21862565,-17.91283271,-10.34352657,11.00634463,10.02204638,-0.06219850,-0.23871121,-0.07450227
1726918477.35775065,2332,560095.35775065,22.30467968,114.18090281,17.40053674,165.46782101,6.20259325,-17.87787363,-10.38009614,10.88151810,9.97755418,-0.06303823,-0.40252810,-0.12351954
1726918477.75811648,2332,560095.75811648,22.30467859,114.18090261,17.35564517,165.63070351,6.23133185,-17.50356670,-10.40154336,10.76069855,9.93266278,-0.11882506,-0.42562913,-0.15842384
1726918478.15843868,2332,560096.15843868,22.30467727,114.18090226,17.30224834,165.68058579,6.38228751,-17.85129117,-10.43705899,10.61428892,9.87926614,-0.05930617,-0.28691968,-0.08725989
1726918478.55880451,2332,560096.55880451,22.30467607,114.18090194,17.25853165,165.75939534,6.37714804,-17.54529777,-10.47024785,10.48124696,9.83554961,-0.07597905,-0.31096869,-0.11133421
1726918478.95916843,2332,560096.95916843,22.30467496,114.18090168,17.21663425,165.82848276,6.25023403,-17.58884552,-10.49741531,10.35824564,9.79365237,-0.09462094,-0.28377307,-0.10023066
1726918479.35948944,2332,560097.35948944,22.30467388,114.18090138,17.17286968,165.81794515,6.41471702,-17.31258531,-10.52736322,10.23871269,9.74988795,-0.08535520,-0.32260403,-0.10896436
1726918479.75985861,2332,560097.75985861,22.30467277,114.18090107,17.13548897,165.92340491,6.42136745,-17.31619322,-10.55967481,10.11604328,9.71250739,-0.07513568,-0.33511686,-0.11181201
1726918480.16020250,2332,560098.16020250,22.30467160,114.18090070,17.09065076,165.98973402,6.08819351,-17.35335022,-10.59814704,9.98574116,9.66766931,-0.06245733,-0.33679905,-0.09608195
1726918480.56055403,2332,560098.56055403,22.30467029,114.18090035,17.04282454,166.08592741,6.13676445,-17.05844683,-10.63356044,9.84173620,9.61984326,-0.09634146,-0.44802503,-0.13888012
1726918480.96092916,2332,560098.96092916,22.30466892,114.18089999,16.99466145,166.15670199,6.28213183,-17.17527783,-10.67149983,9.68950450,9.57168034,-0.05814732,-0.40555100,-0.12568565
1726918481.36128473,2332,560099.36128473,22.30466738,114.18089959,16.94429347,166.19133639,6.08500861,-16.89888217,-10.71235359,9.51953094,9.52131256,-0.06224259,-0.38765111,-0.13446806
1726918481.76163530,2332,560099.76163530,22.30466597,114.18089930,16.89087053,166.27548240,6.02652161,-17.35501546,-10.74235643,9.36240483,9.46788979,-0.12350267,-0.52517138,-0.17413527
1726918482.16198683,2332,560100.16198683,22.30466427,114.18089889,16.83405696,166.38493894,6.12712302,-17.41418998,-10.78482722,9.17410196,9.41107643,-0.11446309,-0.50149161,-0.17315359
1726918482.56232309,2332,560100.56232309,22.30466230,114.18089842,16.76482772,166.47654324,6.13863583,-17.15808832,-10.83289600,8.95673727,9.34184741,-0.17165363,-0.57757774,-0.18754832
1726918482.96268129,2332,560100.96268129,22.30466033,114.18089793,16.68961431,166.57100618,6.51989760,-17.18123164,-10.88339552,8.73882450,9.26663422,-0.13423361,-0.63655047,-0.20785516
1726918483.26296234,2332,560101.26296234,22.30465830,114.18089745,16.62032693,166.66090626,6.42767060,-17.46267099,-10.93285471,8.51374534,9.19734706,-0.10643220,-0.61726613,-0.18795874
1726918483.66330099,2332,560101.66330099,22.30465661,114.18089698,16.55593366,166.75778525,6.50835965,-17.73038499,-10.98130922,8.32628968,9.13295397,-0.09140574,-0.46778664,-0.14014067
1726918484.06367207,2332,560102.06367207,22.30465474,114.18089658,16.48447472,166.75473764,6.40420504,-17.41675616,-11.02296607,8.11912365,9.06149522,-0.10576816,-0.50655717,-0.17716819
1726918484.46402240,2332,560102.46402240,22.30465324,114.18089621,16.42408818,166.80573150,6.50089489,-17.31278910,-11.06047304,7.95285420,9.00110882,-0.12227843,-0.60015003,-0.20598031
1726918484.86438084,2332,560102.86438084,22.30465120,114.18089574,16.36080224,166.91694206,6.45379760,-17.10992886,-11.10942677,7.72749756,8.93782308,-0.14101854,-0.54398100,-0.17370125
1726918485.26470232,2332,560103.26470232,22.30464924,114.18089525,16.29734387,167.05356605,6.66894756,-17.14604699,-11.15900018,7.51023149,8.87436488,-0.13421280,-0.50995979,-0.17656180
1726918485.66507244,2332,560103.66507244,22.30464737,114.18089472,16.22706741,167.11313218,6.68753892,-17.06875995,-11.21371604,7.30301742,8.80408857,-0.12466851,-0.52851702,-0.16203642
1726918486.06542802,2332,560104.06542802,22.30464555,114.18089427,16.16254540,167.27300749,6.49683200,-17.13057827,-11.26003283,7.10173529,8.73956671,-0.10988841,-0.55652810,-0.16303962
1726918486.46578074,2332,560104.46578074,22.30464365,114.18089389,16.09551249,167.28904853,6.66601852,-17.32551540,-11.29927627,6.89078330,8.67253396,-0.11795222,-0.46779009,-0.14177390
1726918486.86613035,2332,560104.86613035,22.30464185,114.18089355,16.03069106,167.35325957,6.57161472,-17.07905364,-11.33477857,6.69195351,8.60771268,-0.07506905,-0.48447281,-0.14348293
1726918487.26646185,2332,560105.26646185,22.30464006,114.18089316,15.96911407,167.37409621,6.46030114,-16.72840452,-11.37464442,6.49392384,8.54613582,-0.10405972,-0.53544077,-0.14500503
1726918487.66682482,2332,560105.66682482,22.30463818,114.18089276,15.90457525,167.44363439,6.61715927,-16.68802891,-11.41575919,6.28562536,8.48159714,-0.07020508,-0.56891484,-0.15475121
1726918488.06716490,2332,560106.06716490,22.30463622,114.18089226,15.84419909,167.59132152,6.59823237,-16.68303636,-11.46781343,6.06823856,8.42122110,-0.07902544,-0.57133027,-0.14683875
1726918488.46753240,2332,560106.46753240,22.30463421,114.18089189,15.78532878,167.71749186,6.44976096,-17.07925034,-11.50536698,5.84567151,8.36235093,-0.11488992,-0.57528247,-0.15635185
1726918488.86787057,2332,560106.86787057,22.30463214,114.18089153,15.71629032,167.76211462,6.29155533,-16.96722402,-11.54314896,5.61660771,8.29331261,-0.09862189,-0.55278769,-0.14023274
1726918489.26824331,2332,560107.26824331,22.30463017,114.18089119,15.65522575,167.77531000,6.13193893,-16.78007045,-11.57769146,5.39879132,8.23224817,-0.18143244,-0.44300682,-0.14182481
1726918489.66860032,2332,560107.66860032,22.30462838,114.18089086,15.59399990,166.56341105,6.08924565,-16.71605866,-11.61187799,5.19980346,8.17102242,-0.20329313,-0.33537690,-0.13302415
1726918490.06892920,2332,560108.06892920,22.30462678,114.18089038,15.54586178,161.47209701,4.34061541,-17.41082871,-11.66085696,5.02336816,8.12288436,-0.29391853,-0.35992409,-0.15434399
1726918490.36921644,2332,560108.36921644,22.30462540,114.18088968,15.50288561,155.54929608,2.40837622,-18.22591667,-11.73343191,4.87049921,8.07990817,-0.33288376,-0.37716035,-0.15653545
1726918490.76957035,2332,560108.76957035,22.30462411,114.18088890,15.45253038,151.15394048,1.16924763,-18.81404910,-11.81349959,4.72795707,8.02955290,-0.27697748,-0.36874203,-0.15802079
1726918491.16990256,2332,560109.16990256,22.30462267,114.18088784,15.38748705,148.50585247,0.25066563,-18.82481776,-11.92291944,4.56769823,7.96450949,-0.25814968,-0.45058449,-0.16884172
1726918491.57024479,2332,560109.57024479,22.30462111,114.18088685,15.32367740,147.11819918,-0.45504001,-19.39709653,-12.02556045,4.39532283,7.90069976,-0.28655619,-0.36676074,-0.13652339
1726918491.97060013,2332,560109.97060013,22.30461962,114.18088579,15.26380112,145.63062920,-0.83350586,-19.16330061,-12.13384650,4.22997918,7.84082339,-0.28092391,-0.39655788,-0.14525146
1726918492.37095571,2332,560110.37095571,22.30461832,114.18088478,15.21259278,143.04763576,-1.94729750,-19.40409175,-12.23870537,4.08670385,7.78961494,-0.24454050,-0.32571015,-0.10896239
1726918492.77131820,2332,560110.77131820,22.30461706,114.18088381,15.15155455,141.65794786,-2.42551400,-19.22919091,-12.33855229,3.94638966,7.72857660,-0.28936885,-0.36539068,-0.13374433
1726918493.17168379,2332,560111.17168379,22.30461591,114.18088263,15.09481885,139.79940012,-2.95067272,-18.74289915,-12.46022548,3.81897472,7.67184075,-0.28095815,-0.34572514,-0.14435621
1726918493.57201266,2332,560111.57201266,22.30461460,114.18088144,15.04061705,138.87546781,-3.40340306,-18.57099310,-12.58271125,3.67449322,7.61763880,-0.33644964,-0.39096664,-0.18807015
1726918493.97239590,2332,560111.97239590,22.30461332,114.18088003,14.97262233,138.07066762,-3.29540402,-18.83893164,-12.72769919,3.53243300,7.54964387,-0.43656814,-0.43319800,-0.22515378
1726918494.27264404,2332,560112.27264404,22.30461188,114.18087841,14.88911151,137.69518724,-3.38891853,-19.39094372,-12.89425031,3.37308530,7.46613280,-0.41668182,-0.43511722,-0.19895563
1726918494.67300797,2332,560112.67300797,22.30461059,114.18087706,14.81318736,137.31084909,-3.05749757,-19.20473156,-13.03390992,3.23030763,7.39020844,-0.43754434,-0.50516406,-0.22959368
1726918495.07333732,2332,560113.07333732,22.30460895,114.18087528,14.72854596,137.21804367,-3.45796979,-19.48430126,-13.21720090,3.04834962,7.30556675,-0.52479486,-0.50126817,-0.23587354
1726918495.37360859,2332,560113.37360859,22.30460744,114.18087360,14.65620310,136.83567057,-3.41067637,-19.48064352,-13.39041961,2.88206638,7.23322361,-0.42722051,-0.58131840,-0.25579076
1726918495.77395248,2332,560113.77395248,22.30460598,114.18087203,14.57336989,136.89533354,-3.72581033,-19.51400477,-13.55245278,2.71988811,7.15039013,-0.28529859,-0.42563931,-0.16958587
1726918496.17431736,2332,560114.17431736,22.30460440,114.18087042,14.48852710,137.90221179,-3.14954877,-19.11296424,-13.71749856,2.54490500,7.06554706,-0.29488756,-0.55161693,-0.22655977
1726918496.47458601,2332,560114.47458601,22.30460279,114.18086899,14.41210127,140.31145896,-2.40427848,-19.14622882,-13.86536810,2.36699179,6.98912098,-0.18904028,-0.53261748,-0.16678115
1726918496.87492299,2332,560114.87492299,22.30460132,114.18086808,14.34611747,146.88117070,-0.34558244,-18.96003958,-13.95901788,2.20348492,6.92313704,-0.22145146,-0.55809664,-0.19415424
1726918497.27527809,2332,560115.27527809,22.30459955,114.18086697,14.26350889,149.96335127,0.86593649,-19.13020468,-14.07364601,2.00809520,6.84052827,-0.26755351,-0.50377458,-0.19182599
1726918497.67565966,2332,560115.67565966,22.30459787,114.18086583,14.19776528,151.33305438,1.21099978,-19.17272249,-14.19102598,1.82196333,6.77478445,-0.27277195,-0.49073094,-0.18411268
1726918498.07599068,2332,560116.07599068,22.30459621,114.18086484,14.13193387,152.07864605,1.46923227,-19.18559646,-14.29343166,1.63850996,6.70895287,-0.27333291,-0.44711902,-0.18058754
1726918498.47635889,2332,560116.47635889,22.30459458,114.18086385,14.05744267,153.13216733,1.78352307,-19.10479744,-14.39521225,1.45778429,6.63446148,-0.27648642,-0.47045456,-0.18572559
1726918498.87670946,2332,560116.87670946,22.30459300,114.18086293,13.98369224,154.24208606,2.19608372,-19.05759611,-14.48934686,1.28203001,6.56071087,-0.28442146,-0.42627471,-0.16776035
1726918499.27703857,2332,560117.27703857,22.30459142,114.18086206,13.91856034,154.93597952,3.17013660,-19.10406349,-14.57980757,1.10813134,6.49557880,-0.26006782,-0.52415285,-0.17590807
1726918499.67741489,2332,560117.67741489,22.30458969,114.18086109,13.84587018,155.71266513,3.24833988,-18.96101417,-14.67950596,0.91603782,6.42288844,-0.22367078,-0.47380302,-0.15881917
1726918500.07781124,2332,560118.07781124,22.30458775,114.18086021,13.77488853,156.13735309,3.50017816,-18.14370324,-14.76968736,0.70168028,6.35190661,-0.23587423,-0.57431644,-0.20651274
1726918500.47811842,2332,560118.47811842,22.30458563,114.18085924,13.69366052,156.47484612,3.55157651,-18.47628383,-14.87038592,0.46661235,6.27067839,-0.22265940,-0.50903581,-0.18410492
1726918500.87847829,2332,560118.87847829,22.30458360,114.18085835,13.62409794,156.75831900,3.52961637,-18.41451278,-14.96169750,0.24118589,6.20111562,-0.23064564,-0.52577329,-0.19210412
1726918501.27880287,2332,560119.27880287,22.30458172,114.18085751,13.54761812,156.94750609,3.78370574,-18.63932624,-15.04795116,0.03400546,6.12463560,-0.15474898,-0.50569926,-0.14985026
1726918501.67917752,2332,560119.67917752,22.30457995,114.18085679,13.48026667,157.15737772,3.83565455,-18.68272736,-15.12286711,-0.16272769,6.05728396,-0.17639491,-0.43952440,-0.14474968
1726918502.07950306,2332,560120.07950306,22.30457826,114.18085598,13.41671580,157.22835218,3.96099914,-18.44549525,-15.20549802,-0.34990876,5.99373289,-0.16178622,-0.47079811,-0.15279474
1726918502.47985935,2332,560120.47985935,22.30457652,114.18085534,13.35419527,157.11752283,4.20205556,-18.78022400,-15.27171922,-0.54252913,5.93121219,-0.21374439,-0.38813031,-0.10876450
1726918502.88021064,2332,560120.88021064,22.30457468,114.18085474,13.29870664,156.22519420,3.58733599,-18.55905686,-15.33410799,-0.74622861,5.87572339,-0.29168673,-0.29243688,-0.12233122
1726918503.28056574,2332,560121.28056574,22.30457306,114.18085404,13.22863960,152.67575251,2.63424870,-18.92962068,-15.40535300,-0.92506006,5.80565616,-0.40779689,-0.32242839,-0.12914177
1726918503.58085465,2332,560121.58085465,22.30457173,114.18085306,13.18983373,146.19231879,0.32782739,-19.26007590,-15.50685975,-1.07323831,5.76685002,-0.50929470,-0.19484534,-0.15438108
1726918503.88112545,2332,560121.88112545,22.30457077,114.18085214,13.14577607,138.97104160,-1.97505803,-19.68108119,-15.60195190,-1.17890346,5.72279210,-0.49488493,-0.15935289,-0.13013263
1726918504.18138123,2332,560122.18138123,22.30456982,114.18085102,13.10719963,131.46219062,-4.89684329,-19.09197851,-15.71725800,-1.28470612,5.68421536,-0.63589188,-0.13414065,-0.16652549
1726918504.48162127,2332,560122.48162127,22.30456910,114.18084969,13.06279482,123.58538094,-7.48522793,-18.94952134,-15.85443413,-1.36377988,5.63981019,-0.69177640,-0.11071941,-0.17547888
1726918504.78191090,2332,560122.78191090,22.30456839,114.18084824,13.01458028,115.50412365,-10.25532975,-17.89141580,-16.00368443,-1.44310967,5.59159527,-0.72522533,0.02677778,-0.16201608
1726918505.08217454,2332,560123.08217454,22.30456797,114.18084688,12.97182730,107.54271689,-13.57209317,-17.08171078,-16.14379856,-1.48864545,5.54884192,-0.73453562,0.07434959,-0.13735366
1726918505.38244319,2332,560123.38244319,22.30456780,114.18084534,12.93382754,99.66671461,-15.55525828,-15.74917108,-16.30221191,-1.50757403,5.51084175,-0.63491580,0.00316635,-0.11724147
1726918505.68267965,2332,560123.68267965,22.30456781,114.18084382,12.90144260,91.61054454,-17.97687570,-13.31136183,-16.45922200,-1.50693311,5.47845641,-0.63846787,0.04748081,-0.12523645
1726918505.98294544,2332,560123.98294544,22.30456796,114.18084217,12.86888935,84.61938972,-19.16315446,-11.86312400,-16.62855387,-1.48993135,5.44590272,-0.53444424,-0.00803017,-0.11154850
1726918506.38330555,2332,560124.38330555,22.30456830,114.18084041,12.84391539,82.54767378,-19.43691896,-11.26582961,-16.81063062,-1.45254996,5.42092829,-0.45744278,-0.00757676,-0.09335448
1726918506.78367376,2332,560124.78367376,22.30456866,114.18083843,12.81380982,81.39364355,-19.25472642,-10.92194144,-17.01429124,-1.41222243,5.39082220,-0.44550493,-0.02208750,-0.10472321
1726918507.18401575,2332,560125.18401575,22.30456902,114.18083648,12.78446749,80.71608897,-19.49803548,-10.86301292,-17.21502832,-1.37266302,5.36147933,-0.43936278,-0.00196907,-0.09053886
1726918507.58437729,2332,560125.58437729,22.30456939,114.18083454,12.74848894,80.38492179,-19.16257113,-11.01981476,-17.41518920,-1.33144328,5.32550026,-0.38122070,-0.02204002,-0.08147585
1726918507.98470640,2332,560125.98470640,22.30456982,114.18083267,12.71418393,80.48229085,-19.10695781,-10.48784585,-17.60785989,-1.28398666,5.29119472,-0.39404434,-0.05681661,-0.09430578
1726918508.38506556,2332,560126.38506556,22.30457015,114.18083083,12.67963406,80.77201210,-19.54755018,-10.26589689,-17.79697926,-1.24810600,5.25664434,-0.42774145,-0.01698731,-0.10892385
1726918508.78542542,2332,560126.78542542,22.30457047,114.18082881,12.64380660,84.23363309,-18.72549278,-11.43107628,-18.00550494,-1.21234249,5.22081630,-0.35003423,-0.00047512,-0.05778092
1726918509.18578863,2332,560127.18578863,22.30457069,114.18082691,12.60948406,88.61486623,-17.77581989,-12.66539837,-18.20141854,-1.18760473,5.18649321,-0.49697283,-0.01947559,-0.10796301
1726918509.58613110,2332,560127.58613110,22.30457076,114.18082514,12.57520761,90.06582412,-17.15111671,-13.09555747,-18.38331419,-1.17964568,5.15221624,-0.47507134,0.00467122,-0.10447527
1726918509.98649216,2332,560127.98649216,22.30457093,114.18082319,12.53799979,91.39043758,-16.85510206,-13.32270026,-18.58428883,-1.16160574,5.11500784,-0.63183726,0.01305225,-0.15551514
1726918510.28674912,2332,560128.28674912,22.30457107,114.18082105,12.48421443,92.26921963,-16.48362566,-13.79564599,-18.80534579,-1.14614879,5.06122183,-0.82250189,0.02208036,-0.20847640
1726918510.58699727,2332,560128.58699727,22.30457121,114.18081885,12.43063843,92.51356980,-16.24885934,-14.83661436,-19.03138180,-1.12988982,5.00764516,-0.61168388,-0.13828923,-0.15721573
1726918510.98736072,2332,560128.98736072,22.30457125,114.18081648,12.37244577,94.82705339,-15.65277531,-15.02120801,-19.27615832,-1.12573500,4.94945177,-0.55153769,-0.11364481,-0.18020823
1726918511.38771749,2332,560129.38771749,22.30457101,114.18081397,12.31647215,99.36170908,-14.70322350,-15.38921627,-19.53452678,-1.15270945,4.89347736,-0.63815814,-0.15869872,-0.21132058
1726918511.68797708,2332,560129.68797708,22.30457064,114.18081170,12.25014463,103.23051536,-13.27410025,-17.16960594,-19.76820901,-1.19352455,4.82714911,-0.64811706,-0.20475623,-0.22323395
1726918512.08839321,2332,560130.08839321,22.30457030,114.18080970,12.18430726,106.19220575,-12.27756866,-18.06992987,-19.97431504,-1.23088895,4.76131110,-0.61038966,-0.13689485,-0.18247773
1726918512.48869491,2332,560130.48869491,22.30456982,114.18080743,12.11276628,107.27933255,-12.01778987,-18.25520499,-20.20873230,-1.28435652,4.68976936,-0.51418657,-0.13288790,-0.14271641
1726918512.88903332,2332,560130.88903332,22.30456930,114.18080529,12.04656461,107.85904752,-11.85370462,-17.73499084,-20.42866857,-1.34211373,4.62356699,-0.47281944,-0.20466118,-0.16681273
1726918513.28940010,2332,560131.28940010,22.30456883,114.18080340,11.98715025,110.52820829,-10.94078066,-18.33307854,-20.62327870,-1.39390246,4.56415198,-0.45033769,-0.18059851,-0.15922919
1726918513.68975353,2332,560131.68975353,22.30456817,114.18080148,11.92551412,113.04808223,-10.14133525,-18.77181587,-20.82181699,-1.46747914,4.50251520,-0.48954959,-0.17285248,-0.14863019
1726918514.09007931,2332,560132.09007931,22.30456755,114.18079970,11.86575712,114.20738985,-9.64143668,-18.66641027,-21.00545099,-1.53535578,4.44275758,-0.48323917,-0.18498479,-0.16059492
1726918514.49046111,2332,560132.49046111,22.30456694,114.18079782,11.79531906,115.63564562,-8.96241415,-18.66504620,-21.19862892,-1.60328382,4.37231886,-0.75047665,-0.26199272,-0.25427284
1726918514.79072142,2332,560132.79072142,22.30456612,114.18079555,11.72298933,115.73261683,-9.26785511,-18.73169357,-21.43242745,-1.69420889,4.29998832,-0.57523319,-0.22435529,-0.20489278
1726918515.19105101,2332,560133.19105101,22.30456543,114.18079371,11.65177354,116.21487089,-8.84650964,-18.73134836,-21.62242541,-1.77083640,4.22877188,-0.61905222,-0.22319950,-0.22707207
1726918515.49131513,2332,560133.49131513,22.30456462,114.18079163,11.57547038,116.68606546,-8.89202645,-18.99350419,-21.83631651,-1.85981948,4.15246796,-0.64620427,-0.22454807,-0.22583857
1726918515.79160595,2332,560133.79160595,22.30456390,114.18078979,11.51073987,116.82536644,-8.36628718,-19.03723454,-22.02624434,-1.93964476,4.08773678,-0.70230814,-0.33759612,-0.26003249
1726918516.09184313,2332,560134.09184313,22.30456306,114.18078781,11.43851957,117.34536199,-8.78662265,-19.43535341,-22.23021440,-2.03269183,4.01551574,-0.74201988,-0.32346472,-0.24995895
1726918516.39212608,2332,560134.39212608,22.30456211,114.18078578,11.36180333,117.31269557,-8.68060401,-18.99025614,-22.43985386,-2.13844956,3.93879873,-0.63840774,-0.27738176,-0.21230614
1726918516.79245639,2332,560134.79245639,22.30456126,114.18078375,11.28972850,117.54255484,-8.89336210,-18.99723072,-22.64900195,-2.23251169,3.86672313,-0.62763643,-0.26911570,-0.20960782
1726918517.09272242,2332,560135.09272242,22.30456040,114.18078155,11.20813118,117.67157927,-8.39085975,-18.51595080,-22.87482556,-2.32737633,3.78512497,-0.76763631,-0.29791799,-0.27928311
1726918517.39299583,2332,560135.39299583,22.30455963,114.18077961,11.13133853,117.90269351,-8.19230154,-18.47044835,-23.07465714,-2.41253874,3.70833157,-0.72366274,-0.33834236,-0.24051100
1726918517.69325304,2332,560135.69325304,22.30455873,114.18077754,11.05406445,117.85073670,-8.09806706,-18.46609508,-23.28792335,-2.51181779,3.63105667,-0.62084392,-0.25219632,-0.21420286
1726918517.99351716,2332,560135.99351716,22.30455799,114.18077563,10.97996874,117.92955964,-7.94282385,-18.43805286,-23.48531969,-2.59375967,3.55696021,-0.62160720,-0.30899957,-0.20962940
1726918518.29377985,2332,560136.29377985,22.30455724,114.18077379,10.91850624,118.11639809,-8.22399273,-18.77401632,-23.67492135,-2.67732032,3.49549697,-0.72271650,-0.39131273,-0.27469252
1726918518.59404564,2332,560136.59404564,22.30455620,114.18077184,10.84667005,118.11012384,-8.07279141,-18.44531205,-23.87547924,-2.79198713,3.42365998,-0.76930576,-0.36621852,-0.27619553
1726918518.89433384,2332,560136.89433384,22.30455520,114.18076978,10.77213415,118.20747133,-8.24410516,-18.40264249,-24.08832249,-2.90347532,3.34912324,-0.69360833,-0.30924007,-0.23412866
1726918519.19457579,2332,560137.19457579,22.30455424,114.18076776,10.69753200,118.32552961,-8.29096072,-18.35818535,-24.29565606,-3.00944137,3.27452025,-0.79091238,-0.33233801,-0.30063969
1726918519.49484873,2332,560137.49484873,22.30455334,114.18076563,10.61594445,118.53202536,-8.43194336,-18.94889248,-24.51572308,-3.10906303,3.19293181,-0.76420379,-0.29060941,-0.27858781
1726918519.79511642,2332,560137.79511642,22.30455237,114.18076341,10.53088732,118.65808826,-8.46728956,-18.80334007,-24.74448750,-3.21681069,3.10787374,-0.80681649,-0.32239417,-0.31255267
1726918520.09536743,2332,560138.09536743,22.30455147,114.18076112,10.44111828,118.76345141,-8.15800080,-19.37714491,-24.97983828,-3.31648787,3.01810374,-0.83168137,-0.35880591,-0.28836834
1726918520.39563751,2332,560138.39563751,22.30455050,114.18075885,10.35350472,118.83541035,-8.31939103,-19.03520974,-25.21414242,-3.42405932,2.93048920,-0.69277565,-0.30480439,-0.25967262
