1726918466.54830027,2332,560084.54830027,22.30458178,114.18100329,7.42665796,-121.83330654,-1.59162200,0.63714967,-0.02707376,0.04021909,0.00369318
1726918466.94858932,2332,560084.94858932,22.30458182,114.18100346,7.42163633,-121.86870786,-1.57412010,0.70764895,-0.00908201,0.04467793,-0.00132846
1726918467.34902716,2332,560085.34902716,22.30458189,114.18100355,7.42590104,-121.88801683,-1.52592008,0.69379991,-0.00011953,0.05212282,0.00293626
1726918467.74929285,2332,560085.74929285,22.30458180,114.18100344,7.42411078,-121.86239534,-1.52662927,0.70041566,-0.01138634,0.04212779,0.00114599
1726918468.14962053,2332,560086.14962053,22.30458174,114.18100329,7.42321847,-121.83659937,-1.51237281,0.70452054,-0.02699230,0.03558991,0.00025369
1726918468.54998255,2332,560086.54998255,22.30458174,114.18100337,7.42202333,-121.79483634,-1.54905334,0.72468564,-0.01886448,0.03543085,-0.00094146
1726918468.95035028,2332,560086.95035028,22.30458182,114.18100351,7.42303407,-121.86534099,-1.54612689,0.72310295,-0.00403865,0.04457426,0.00006928
1726918469.35069370,2332,560087.35069370,22.30458171,114.18100343,7.42230877,-121.85703726,-1.53693001,0.71282593,-0.01302871,0.03246464,-0.00065602
1726918469.75112391,2332,560087.75112391,22.30458178,114.18100345,7.42276828,-121.86216763,-1.52614090,0.69691858,-0.01093171,0.04060576,-0.00019651
1726918470.15145135,2332,560088.15145135,22.30458174,114.18100333,7.41898437,-121.84154807,-1.47368768,0.72850600,-0.02274383,0.03617169,-0.00398041
1726918470.55176687,2332,560088.55176687,22.30458178,114.18100339,7.42292711,-121.85555781,-1.51561909,0.72540302,-0.01676539,0.03960286,-0.00003768
1726918470.95208836,2332,560088.95208836,22.30458173,114.18100342,7.41778735,-121.87396139,-1.57141905,0.68693673,-0.01367438,0.03476421,-0.00517744
1726918471.35257459,2332,560089.35257459,22.30458174,114.18100340,7.42279665,-121.86766267,-1.53050469,0.70129750,-0.01576687,0.03600977,-0.00016813
1726918471.75281930,2332,560089.75281930,22.30458174,114.18100346,7.42371514,-121.88515178,-1.47640280,0.66459463,-0.00948530,0.03557301,0.00075036
1726918472.15314627,2332,560090.15314627,22.30458173,114.18100346,7.42091061,-121.74195376,-1.37220020,0.40113655,-0.00959684,0.03414307,-0.00205417
1726918472.55351830,2332,560090.55351830,22.30458165,114.18100350,7.42414040,-121.74856019,-1.65662925,-0.00356646,-0.00516916,0.02548983,0.00117562
1726918472.95385289,2332,560090.95385289,22.30458173,114.18100346,7.42809429,-121.76732491,-1.67415104,-0.03856052,-0.00952776,0.03500271,0.00512951
1726918473.35421705,2332,560091.35421705,22.30458179,114.18100349,7.42474899,-121.78445576,-1.70070979,-0.09532280,-0.00644407,0.04083947,0.00178420
1726918473.75457168,2332,560091.75457168,22.30458076,114.18100517,7.44700560,-121.77533769,-1.69650636,-0.04735647,0.16697330,-0.07249956,0.02404081
1726918474.15490746,2332,560092.15490746,22.30458060,114.18100564,7.44789417,-121.80081953,-1.77811715,-0.11940848,0.21504707,-0.09022751,0.02492938
1726918474.55544472,2332,560092.55544472,22.30458069,114.18100568,7.44591107,-121.77089798,-1.74302339,-0.19975986,0.21887476,-0.08049065,0.02294628
1726918474.95564079,2332,560092.95564079,22.30458069,114.18100573,7.44677440,-121.72957126,-1.68203656,-0.19233632,0.22389238,-0.08024425,0.02380961
1726918475.35596991,2332,560093.35596991,22.30458066,114.18100571,7.44053015,-121.81905898,-1.47688716,-0.01972700,0.22223188,-0.08360496,0.01756536
1726918475.75632238,2332,560093.75632238,22.30458062,114.18100577,7.44206320,-121.72528333,-1.45180010,0.01336033,0.22889202,-0.08888835,0.01909841
1726918476.15670776,2332,560094.15670776,22.30458053,114.18100573,7.45123093,-121.59738546,-1.52617589,0.37317147,0.22399471,-0.09794311,0.02826615
1726918476.55704904,2332,560094.55704904,22.30458006,114.18100640,7.47230520,-121.50302026,-1.49081837,0.07974965,0.29351327,-0.15035673,0.04934040
1726918476.95739770,2332,560094.95739770,22.30457933,114.18100769,7.45750161,-121.44920905,-1.38585570,0.34161175,0.42615391,-0.23111806,0.03453681
1726918477.35775065,2332,560095.35775065,22.30457881,114.18100842,7.45860322,-121.45319799,-1.52137204,0.31959874,0.50188972,-0.28844679,0.03563841
1726918477.75811648,2332,560095.75811648,22.30457799,114.18100973,7.44804355,-121.33711077,-1.43150482,0.54996153,0.63636030,-0.37979694,0.02507873
1726918478.15843868,2332,560096.15843868,22.30457723,114.18101102,7.43900779,-121.28137701,-1.42648511,0.51656010,0.76972413,-0.46380388,0.01604294
1726918478.55880451,2332,560096.55880451,22.30457651,114.18101212,7.44461632,-121.28135266,-1.72855072,0.52344841,0.88247726,-0.54367775,0.02165145
1726918478.95916843,2332,560096.95916843,22.30457595,114.18101317,7.45028244,-121.16172975,-1.64198585,0.77611774,0.99107235,-0.60536030,0.02731755
